job_title,job_url,company_name,experience,salary,location,skills,description,search_keyword,search_location,scraped_at,source,posted_date,job_title_clean,company_name_clean,salary_min_lpa,salary_max_lpa,salary_avg_lpa,exp_min_years,exp_max_years,experience_level,primary_city,is_remote,is_hybrid,text_to_search,has_python,has_sql,has_excel,has_power_bi,has_tableau,has_r,has_statistics,has_machine_learning,has_data_visualization,has_etl,has_pandas,has_numpy,has_scikit-learn,has_aws,has_azure,has_big_data,total_skills_mentioned,cleaned_at,days_since_scraped
Data-Analyst,https://www.naukri.com/job-listings-data-analyst-venus-jewel-mumbai-2-to-3-years-091024502580,Venus Jewel,2-3 Yrs,Not Disclosed,Mumbai,"Computer science, Administration management, deep learning, Excel, Manager Quality Assurance, Management systems, Machine learning, Operations, Save",,data-analyst,mumbai,2025-12-04 12:17:37,Naukri,,Data Analyst,Venus Jewel,,,,2.0,3.0,Entry Level (0-2 years),Mumbai,False,False," computer science, administration management, deep learning, excel, manager quality assurance, management systems, machine learning, operations, save",False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,2,2025-12-09 20:13:03,5
Data Analyst,https://www.naukri.com/job-listings-data-analyst-sahaj-pharma-mumbai-all-areas-2-to-3-years-181125015900,Reputed Pharma Company,2-3 Yrs,4-5 Lacs PA,Mumbai (All Areas),"Power Bi, SQL, Python, Bi, Data, Data analysis, Save",,data-analyst,mumbai,2025-12-04 12:17:38,Naukri,,Data Analyst,Reputed Pharma Company,4.0,5.0,4.5,2.0,3.0,Entry Level (0-2 years),Mumbai,False,False," power bi, sql, python, bi, data, data analysis, save",True,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,3,2025-12-09 20:13:03,5
Online Data Analyst - Bengali Speakers,https://www.naukri.com/job-listings-online-data-analyst-bengali-speakers-telus-digital-mumbai-all-areas-0-to-1-years-051125019422,TELUS Digital,0-1 Yrs,Not Disclosed,Remote,"Bengali, Data Analysis, Data Analytics, Data, Analytics, Analysis, +1, Save",,data-analyst,mumbai,2025-12-04 12:17:39,Naukri,,Data Analyst,TELUS Digital,,,,0.0,1.0,Fresher (0 years),Remote,True,False," bengali, data analysis, data analytics, data, analytics, analysis, +1, save",False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0,2025-12-09 20:13:03,5
Online Data Analyst - Punjabi Speakers,https://www.naukri.com/job-listings-online-data-analyst-punjabi-speakers-telus-digital-mumbai-all-areas-0-to-1-years-051125018683,TELUS Digital,0-1 Yrs,Not Disclosed,Remote,"Punjabi, Data Analysis, Data Analytics, Data, Analysis, Analytics, +1, Save",,data-analyst,mumbai,2025-12-04 12:17:40,Naukri,,Data Analyst,TELUS Digital,,,,0.0,1.0,Fresher (0 years),Remote,True,False," punjabi, data analysis, data analytics, data, analysis, analytics, +1, save",False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0,2025-12-09 20:13:03,5
Sr . Executive Data Analyst,https://www.naukri.com/job-listings-sr-executive-data-analyst-xpand-noida-mumbai-new-delhi-0-to-3-years-190225502628,Xpand,0-3 Yrs,Not Disclosed,"Mumbai, Noida, New Delhi","Senior Executive, Data Analyst, Data, SR, Senior, Data analysis, Save",,data-analyst,mumbai,2025-12-04 12:17:41,Naukri,,Data Analyst,Xpand,,,,0.0,3.0,Fresher (0 years),Mumbai,False,False," senior executive, data analyst, data, sr, senior, data analysis, save",False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0,2025-12-09 20:13:03,5
Senior Data Analyst,https://www.naukri.com/job-listings-senior-data-analyst-virtusa-consulting-services-pvt-ltd-mumbai-8-to-12-years-031225911582,Virtusa,8-12 Yrs,Not Disclosed,Mumbai,"data analyst, analytics, tableau, business insights, data transformation, etl, data engineering, sql, Save",,data-analyst,mumbai,2025-12-04 12:17:41,Naukri,,Data Analyst,Virtusa,,,,8.0,12.0,Senior Level (5+ years),Mumbai,False,False," data analyst, analytics, tableau, business insights, data transformation, etl, data engineering, sql, save",False,True,False,False,True,False,False,False,False,True,False,False,False,False,False,False,3,2025-12-09 20:13:03,5
Senior Data Analyst,https://www.naukri.com/job-listings-senior-data-analyst-capco-technologies-pvt-ltd-kolkata-mumbai-new-delhi-hyderabad-pune-chennai-bengaluru-4-to-8-years-121124502122,Capco,4-8 Yrs,Not Disclosed,"Mumbai, Kolkata, New Delhi, Hyderabad, Pune, Chennai, Bengaluru","hive, python, data analysis, sql queries, modeling, scala, pyspark, business analysis, Save",,data-analyst,mumbai,2025-12-04 12:17:41,Naukri,,Data Analyst,Capco,,,,4.0,8.0,Mid Level (3-5 years),Pune,False,False," hive, python, data analysis, sql queries, modeling, scala, pyspark, business analysis, save",True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,3,2025-12-09 20:13:03,5
Data Lineage Analyst,https://www.naukri.com/job-listings-data-lineage-analyst-apptad-inc-kolkata-mumbai-new-delhi-hyderabad-pune-chennai-bengaluru-4-to-7-years-100925504226,Apptad,4-7 Yrs,Not Disclosed,"Mumbai, Kolkata, New Delhi, Hyderabad, Pune, Chennai, Bengaluru","IT Analyst, data governance, Data analysis, Data, Governance, Save",,data-analyst,mumbai,2025-12-04 12:17:43,Naukri,,Data Lineage Analyst,Apptad,,,,4.0,7.0,Mid Level (3-5 years),Pune,False,False," it analyst, data governance, data analysis, data, governance, save",False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0,2025-12-09 20:13:03,5
"Data Eng, Mgmt & Governance Analyst",https://www.naukri.com/job-listings-data-eng-mgmt-governance-analyst-accenture-solutions-pvt-ltd-mumbai-3-to-5-years-171125922297,Accenture,3-5 Yrs,Not Disclosed,Mumbai,"snowflake, data management, aws, etl, etl development, visualforce, data analysis, sfdc, Save",,data-analyst,mumbai,2025-12-04 12:17:44,Naukri,,"Data Eng, Mgmt & Governance Analyst",Accenture,,,,3.0,5.0,Mid Level (3-5 years),Mumbai,False,False," snowflake, data management, aws, etl, etl development, visualforce, data analysis, sfdc, save",False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,2,2025-12-09 20:13:03,5
Data Analyst,https://www.naukri.com/job-listings-data-analyst-p-s-international-hr-consultants-mumbai-5-to-10-years-160123501082,P.S International HR Consultants,5-10 Yrs,Not Disclosed,Mumbai,"Automation, Networking, Configuration management, Agile, Data structures, Workflow, SSIS, microsoft, Save",,data-analyst,mumbai,2025-12-04 12:17:45,Naukri,,Data Analyst,P.S International HR Consultants,,,,5.0,10.0,Mid Level (3-5 years),Mumbai,False,False," automation, networking, configuration management, agile, data structures, workflow, ssis, microsoft, save",False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0,2025-12-09 20:13:03,5
Data Analyst,https://www.naukri.com/job-listings-data-analyst-philips-india-limited-bengaluru-4-to-9-years-281125505311,Philips,4-9 Yrs,Not Disclosed,Bengaluru,"Data analysis, SAP, Analytical, Healthcare, Data processing, Manager Quality Control, Data mining, Operations, Save",,data-analyst,bangalore,2025-12-04 12:18:01,Naukri,,Data Analyst,Philips,,,,4.0,9.0,Mid Level (3-5 years),Bangalore,False,False," data analysis, sap, analytical, healthcare, data processing, manager quality control, data mining, operations, save",False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0,2025-12-09 20:13:03,5
Online Data Analyst - Odia,https://www.naukri.com/job-listings-online-data-analyst-odia-telus-international-bengaluru-0-to-2-years-211125023932,TELUS International,0-2 Yrs,Not Disclosed,Remote,"Language Skills - Odia, Written Communication, English Language, Verbal Communication, Computer Skills, Strong Communication Skills, Data, Languages, Save",,data-analyst,bangalore,2025-12-04 12:18:02,Naukri,,Data Analyst,TELUS International,,,,0.0,2.0,Fresher (0 years),Remote,True,False," language skills - odia, written communication, english language, verbal communication, computer skills, strong communication skills, data, languages, save",False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0,2025-12-09 20:13:03,5
Data Analyst,https://www.naukri.com/job-listings-data-analyst-bct-consulting-bengaluru-0-to-1-years-261125038974,Bct Consulting,0-1 Yrs,2.5-2.75 Lacs PA,Hybrid - Bengaluru,"Excel, Power Bi, Advanced Excel, SQL, Data analysis, Bi, Data, Save",,data-analyst,bangalore,2025-12-04 12:18:03,Naukri,,Data Analyst,Bct Consulting,2.5,2.75,2.625,0.0,1.0,Fresher (0 years),Bangalore,False,True," excel, power bi, advanced excel, sql, data analysis, bi, data, save",False,True,True,True,False,False,False,False,False,False,False,False,False,False,False,False,3,2025-12-09 20:13:03,5
Data Analyst,https://www.naukri.com/job-listings-data-analyst-method-hub-software-pvt-ltd-bengaluru-5-to-6-years-201125502998,Methodhub Software,5-6 Yrs,Not Disclosed,Bengaluru,"metadata, python, data analysis, data management, data analytics, data validation, configuration, data mining, Save",,data-analyst,bangalore,2025-12-04 12:18:03,Naukri,,Data Analyst,Methodhub Software,,,,5.0,6.0,Mid Level (3-5 years),Bangalore,False,False," metadata, python, data analysis, data management, data analytics, data validation, configuration, data mining, save",True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1,2025-12-09 20:13:03,5
Data Analyst,https://www.naukri.com/job-listings-data-analyst-cisco-systems-india-private-limited-bengaluru-3-to-4-years-261125912379,Cisco,3-4 Yrs,Not Disclosed,Hybrid - Bengaluru,"data analyst, snowflake, python, confluence, data analytics, ai, data warehousing, user stories, Save",,data-analyst,bangalore,2025-12-04 12:18:04,Naukri,,Data Analyst,Cisco,,,,3.0,4.0,Mid Level (3-5 years),Bangalore,False,True," data analyst, snowflake, python, confluence, data analytics, ai, data warehousing, user stories, save",True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1,2025-12-09 20:13:03,5
Data Analyst,https://www.naukri.com/job-listings-data-analyst-sp-capital-iq-india-pvt-ltd-hyderabad-bengaluru-1-to-6-years-281125933837,S&P Global Market Intelligence,1-6 Yrs,Not Disclosed,"Hyderabad, Bengaluru","Data Analyst, Capital Markets, Financial Services, Compliance, Finance, Https, Data Extraction, Http, Save",,data-analyst,bangalore,2025-12-04 12:18:06,Naukri,,Data Analyst,S&P Global Market Intelligence,,,,1.0,6.0,Entry Level (0-2 years),Bangalore,False,False," data analyst, capital markets, financial services, compliance, finance, https, data extraction, http, save",False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0,2025-12-09 20:13:03,5
Python Data Analyst,https://www.naukri.com/job-listings-python-data-analyst-mantras2success-consultants-bengaluru-0-to-4-years-281125500929,Mantras2success Consultants,0-4 Yrs,Not Disclosed,Bengaluru,"Supply chain, Automation, Data analysis, Data management, Analytical, Data Analyst, Continuous improvement, Forecasting, Save",,data-analyst,bangalore,2025-12-04 12:18:07,Naukri,,Data Analyst,Mantras2success Consultants,,,,0.0,4.0,Fresher (0 years),Bangalore,False,False," supply chain, automation, data analysis, data management, analytical, data analyst, continuous improvement, forecasting, save",False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0,2025-12-09 20:13:03,5
Data Governance Analyst,https://www.naukri.com/job-listings-data-governance-analyst-barclaycard-payments-bengaluru-3-to-6-years-281125504812,Barclaycard Payments,3-6 Yrs,Not Disclosed,Bengaluru,"data analytics, data, stakeholder management, aws, sql, Data Governance, Analytics, Data Governance Analyst, Save",,data-analyst,bangalore,2025-12-04 12:18:07,Naukri,,Data Governance Analyst,Barclaycard Payments,,,,3.0,6.0,Mid Level (3-5 years),Bangalore,False,False," data analytics, data, stakeholder management, aws, sql, data governance, analytics, data governance analyst, save",False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,2,2025-12-09 20:13:03,5
Tcs Hiring Alert - Data Analyst,https://www.naukri.com/job-listings-tcs-hiring-alert-data-analyst-tata-consultancy-services-chennai-bengaluru-4-to-9-years-251025015444,Tata Consultancy Services,4-9 Yrs,Not Disclosed,"Chennai, Bengaluru","Vba Excel, Power Bi, Dax, SQL, Python, R, Azure, Excel, Save",,data-analyst,bangalore,2025-12-04 12:18:08,Naukri,,Data Analyst,Tata Consultancy Services,,,,4.0,9.0,Mid Level (3-5 years),Bangalore,False,False," vba excel, power bi, dax, sql, python, r, azure, excel, save",True,True,True,True,False,False,False,False,False,False,False,False,False,False,True,False,5,2025-12-09 20:13:03,5
Data Analyst,https://www.naukri.com/job-listings-data-analyst-kantar-imrb-bengaluru-0-to-3-years-191125924563,Kantar,0-3 Yrs,Not Disclosed,Bengaluru,"Data Analyst, matlab, s3, python, data analysis, scala, data mining, ai, Save",,data-analyst,bangalore,2025-12-04 12:18:09,Naukri,,Data Analyst,Kantar,,,,0.0,3.0,Fresher (0 years),Bangalore,False,False," data analyst, matlab, s3, python, data analysis, scala, data mining, ai, save",True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1,2025-12-09 20:13:03,5
Asset Recovery Data Analyst,https://www.naukri.com/job-listings-asset-recovery-data-analyst-wipro-ge-healthcare-private-limited-bengaluru-0-to-7-years-281125506205,WIPRO GE HEALTHCARE PRIVATE LIMITED,0-7 Yrs,Not Disclosed,Bengaluru,"Supply chain, Data analysis, Automation, Manager Quality Assurance, Project management, Healthcare, Continuous improvement, Operations, Save",,data-analyst,bangalore,2025-12-04 12:18:10,Naukri,,Data Analyst,WIPRO GE HEALTHCARE PRIVATE LIMITED,,,,0.0,7.0,Fresher (0 years),Bangalore,False,False," supply chain, data analysis, automation, manager quality assurance, project management, healthcare, continuous improvement, operations, save",False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0,2025-12-09 20:13:03,5
Data analyst TX,https://www.naukri.com/job-listings-data-analyst-tx-pierian-services-bengaluru-2-to-5-years-021225505678,PIERIAN,2-5 Yrs,Not Disclosed,Bengaluru,"Data analysis, Payroll, Automation, MIS, Analytical, Consulting, Variance analysis, Operations, Save",,data-analyst,bangalore,2025-12-04 12:18:11,Naukri,,Data Analyst,PIERIAN,,,,2.0,5.0,Entry Level (0-2 years),Bangalore,False,False," data analysis, payroll, automation, mis, analytical, consulting, variance analysis, operations, save",False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0,2025-12-09 20:13:03,5
S&C GN - Data&AI - Resources - Analyst,https://www.naukri.com/job-listings-s-c-gn-data-ai-resources-analyst-accenture-solutions-pvt-ltd-bengaluru-4-to-8-years-011225932591,Accenture,4-8 Yrs,Not Disclosed,Bengaluru,"python, data analysis, machine learning, artificial intelligence, sql, data analytics, natural language processing, data mining, Save",,data-analyst,bangalore,2025-12-04 12:18:12,Naukri,,S&C GN - Data&AI - Resources - Analyst,Accenture,,,,4.0,8.0,Mid Level (3-5 years),Bangalore,False,False," python, data analysis, machine learning, artificial intelligence, sql, data analytics, natural language processing, data mining, save",True,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,3,2025-12-09 20:13:03,5
Commercial Data Intelligence Analyst,https://www.naukri.com/job-listings-commercial-data-intelligence-analyst-aveva-solutions-india-llp-hyderabad-bengaluru-4-to-7-years-031225929491,Aveva,4-7 Yrs,Not Disclosed,"Hyderabad, Bengaluru","recruiter, data analysis, predictive analytics, ai, gratuity, databricks, machine learning, elt, Save",,data-analyst,bangalore,2025-12-04 12:18:12,Naukri,,Commercial Data Intelligence Analyst,Aveva,,,,4.0,7.0,Mid Level (3-5 years),Bangalore,False,False," recruiter, data analysis, predictive analytics, ai, gratuity, databricks, machine learning, elt, save",False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,1,2025-12-09 20:13:03,5
