job_title,job_url,company_name,experience,salary,location,skills,description,search_keyword,search_location,scraped_at,source
Data Scientist(critical),https://www.naukri.com/job-listings-data-scientist-critical-pwc-india-bengaluru-4-to-8-years-201125022032,PwC India,4-8 Yrs,Not Disclosed,Hybrid - Bengaluru,"Data Science, Data Modelling, Data Scientist, ETL, AWS, Python, azure, Data, Save",N/A,data-scientist,bangalore,2025-12-04 12:28:31,Naukri
Data Scientist- P,https://www.naukri.com/job-listings-data-scientist-p-puresoftware-pvt-ltd-bengaluru-7-to-12-years-271125023540,PureSoftware Pvt Ltd,7-12 Yrs,Not Disclosed,Bengaluru,"cd, python, analytical, insights, scikit-learn, probability, microsoft azure, ci/cd, Save",N/A,data-scientist,bangalore,2025-12-04 12:28:31,Naukri
Data Scientist,https://www.naukri.com/job-listings-data-scientist-genpact-bengaluru-6-to-10-years-261125039331,Genpact,6-10 Yrs,18-25 Lacs PA,Bengaluru,"Artificial Intelligence, Machine Learning, Solutioning, Python, Azure, Hadoop, AI, SQL, Save",N/A,data-scientist,bangalore,2025-12-04 12:28:32,Naukri
Gen AI - Data Scientist,https://www.naukri.com/job-listings-gen-ai-data-scientist-cognizant-hyderabad-chennai-bengaluru-5-to-10-years-261125025490,Cognizant,5-10 Yrs,Not Disclosed,"Hyderabad, Chennai, Bengaluru","Generative Ai, Natural Language Processing, Aiml, Machine Learning, Python, AWS, Deep Learning, Azure Cognitive Services, Save",N/A,data-scientist,bangalore,2025-12-04 12:28:32,Naukri
Data Scientists with AI and Generative Model experience,https://www.naukri.com/job-listings-data-scientists-with-ai-and-generative-model-experience-genpact-kolkata-hyderabad-bengaluru-3-to-6-years-270525041000,Genpact,3-6 Yrs,Not Disclosed,"Hybrid - Kolkata, Hyderabad, Bengaluru","AI/ML, Data Scientist, generative AI models, Python, SQL, Azure, GCP, AWS, Save",N/A,data-scientist,bangalore,2025-12-04 12:28:32,Naukri
Data Scientist-Artificial Intelligence,https://www.naukri.com/job-listings-data-scientist-artificial-intelligence-ibm-india-pvt-limited-bengaluru-3-to-7-years-251125925159,IBM,3-7 Yrs,Not Disclosed,Bengaluru,"python, scikit-learn, tensorflow, pytorch, keras, kubernetes, pyspark, microsoft azure, Save",N/A,data-scientist,bangalore,2025-12-04 12:28:33,Naukri
Data Scientist,https://www.naukri.com/job-listings-data-scientist-ralph-lauren-bengaluru-6-to-9-years-011225501837,Ralph Lauren,6-9 Yrs,Not Disclosed,Bengaluru,"Hospitality, Web analytics, Machine learning, Data processing, Information technology, Forecasting, Monitoring, SQL, Save",N/A,data-scientist,bangalore,2025-12-04 12:28:33,Naukri
Data Scientist 4,https://www.naukri.com/job-listings-data-scientist-4-oracle-india-pvt-ltd-bengaluru-6-to-11-years-251125926274,Oracle,6-11 Yrs,Not Disclosed,Bengaluru,"Data Science, enterprise software, python, oracle, technical leadership, data pipelines, ai, llm, Save",N/A,data-scientist,bangalore,2025-12-04 12:28:33,Naukri
Inviting applications For the role of Full Stack Data Scientist,https://www.naukri.com/job-listings-inviting-applications-for-the-role-of-full-stack-data-scientist-genpact-kolkata-hyderabad-bengaluru-10-to-15-years-270525040955,Genpact,10-15 Yrs,Not Disclosed,"Hybrid - Kolkata, Hyderabad, Bengaluru","AI/ML, model architecture, Generative AI Applications, Azure Devops, Python, CI/CD pipelines, LLMs, Rest Apis, Save",N/A,data-scientist,bangalore,2025-12-04 12:28:33,Naukri
Data Scientist 4,https://www.naukri.com/job-listings-data-scientist-4-oracle-india-pvt-ltd-bengaluru-6-to-11-years-251125503196,Oracle,6-11 Yrs,Not Disclosed,Bengaluru,"Computer vision, data science, Artificial Intelligence, Machine learning, Technical leadership, Data quality, Research, Oracle, Save",N/A,data-scientist,bangalore,2025-12-04 12:28:34,Naukri
Data Scientist,https://www.naukri.com/job-listings-data-scientist-tata-consultancy-services-pune-bengaluru-mumbai-all-areas-8-to-12-years-221125017199,Tata Consultancy Services,8-12 Yrs,Not Disclosed,"Pune, Bengaluru, Mumbai (All Areas)","Data Science, Python, Artificial Intelligence, Natural Language Processing, Machine Learning, Ml, Data, Languages, Save",N/A,data-scientist,bangalore,2025-12-04 12:28:34,Naukri
Data Scientist,https://www.naukri.com/job-listings-data-scientist-applied-materials-india-private-limited-bengaluru-3-to-7-years-261125928854,Applied Materials,3-7 Yrs,Not Disclosed,Bengaluru,"data scientist, data preprocessing, python, natural language processing, ai, databricks, machine learning, artificial intelligence, Save",N/A,data-scientist,bangalore,2025-12-04 12:28:34,Naukri
Logistics Data Scientist,https://www.naukri.com/job-listings-logistics-data-scientist-applied-materials-india-private-limited-bengaluru-4-to-7-years-261125928923,Applied Materials,4-7 Yrs,Not Disclosed,Bengaluru,"data scientist, matlab, kubernetes, python, data mining, ai, logistics, databricks, Save",N/A,data-scientist,bangalore,2025-12-04 12:28:35,Naukri
"Data Scientist, Python",https://www.naukri.com/job-listings-data-scientist-python-natwest-group-gurugram-bengaluru-6-to-11-years-011225502800,NatWest Markets,6-11 Yrs,Not Disclosed,"Gurugram, Bengaluru","Computer science, Logistic regression, Data analysis, Machine learning, Agile, Scrum, Business strategy, Analytics, Save",N/A,data-scientist,bangalore,2025-12-04 12:28:45,Naukri
Data Scientist/Gen ai- Bangalore (Pan India Infosys),https://www.naukri.com/job-listings-data-scientist-gen-ai-bangalore-pan-india-infosys-infosys-hyderabad-pune-bengaluru-3-to-8-years-031025016273,Infosys,3-8 Yrs,8-16 Lacs PA,"Hybrid - Hyderabad, Pune, Bengaluru","Data Science, Generative Artificial Intelligence, Machine Learning, Artificial Intelligence, Machine, Data, Intelligence, Gen, Save",N/A,data-scientist,bangalore,2025-12-04 12:28:46,Naukri
Data Scientist || Hybrid || TOP MNC,https://www.naukri.com/job-listings-data-scientist-hybrid-top-mnc-people-prime-worldwide-hyderabad-pune-bengaluru-4-to-9-years-281125009755,People Prime Worldwide,4-9 Yrs,13-23 Lacs PA,"Hybrid - Hyderabad, Pune, Bengaluru","Data Science, NLP, small language models, SLM, LLM, Gen Ai, NLI, Machine Learning, Save",N/A,data-scientist,bangalore,2025-12-04 12:28:46,Naukri
"Data Scientist, Python",https://www.naukri.com/job-listings-data-scientist-python-natwest-digital-services-india-pvt-ltd-gurugram-bengaluru-3-to-6-years-011225915917,Natwest Digitalx,3-6 Yrs,Not Disclosed,"Gurugram, Bengaluru","data scientist, python, data analysis, prototyping, mathematics, machine learning, sql, deep learning, Save",N/A,data-scientist,bangalore,2025-12-04 12:28:46,Naukri
Data Scientist,https://www.naukri.com/job-listings-data-scientist-infosys-hyderabad-chennai-bengaluru-5-to-10-years-191125019495,Infosys,5-10 Yrs,10-20 Lacs PA,"Hyderabad, Chennai, Bengaluru","Data Science, Data Analytics, Machine Learning, Analytics, Machine, Data, Science, Save",N/A,data-scientist,bangalore,2025-12-04 12:28:47,Naukri
Data Scientist- P,https://www.naukri.com/job-listings-data-scientist-p-puresoftware-bengaluru-7-to-12-years-011225501080,Puresoftware,7-12 Yrs,Not Disclosed,Bengaluru,"Computer vision, Automation, Product engineering, GIT, Analytical, Machine learning, Monitoring, SQL, Save",N/A,data-scientist,bangalore,2025-12-04 12:28:47,Naukri
"Staff Data Scientist I - Python, R & ML",https://www.naukri.com/job-listings-staff-data-scientist-i-python-r-ml-jda-software-bengaluru-5-to-12-years-241125504009,Blue Yonder,5-12 Yrs,Not Disclosed,Bengaluru,"Procurement, Supply chain, Data analysis, Supply chain management, Operations research, Process improvement, Consulting, Analytics, Save",N/A,data-scientist,bangalore,2025-12-04 12:28:47,Naukri
Data Scientist,https://www.naukri.com/job-listings-data-scientist-teamlease-digital-hyderabad-bengaluru-5-to-10-years-261125027833,Deloitte Consulting,5-10 Yrs,25-30 Lacs PA,"Hybrid - Hyderabad, Bengaluru","data science, Machine Learning, Python, Docker, GCP, AWS, Kubernetes, Science, Save",N/A,data-scientist,bangalore,2025-12-04 12:28:47,Naukri
Urgent hiring For Data scientist - Bangalore,https://www.naukri.com/job-listings-urgent-hiring-for-data-scientist-bangalore-samridhi-bengaluru-3-to-8-years-011225006177,Samridhi Placements,3-8 Yrs,Not Disclosed,Bengaluru,"Data Science, Predictive Modeling, Machine Learning, Development And Deployment, Python, Statistical Modeling, Development, Machine, Save",N/A,data-scientist,bangalore,2025-12-04 12:28:48,Naukri
Job opportunity For Data Scientist position at Bangalore with MNC,https://www.naukri.com/job-listings-opportunity-for-data-scientist-position-at-bangalore-with-mnc-le-human-resources-solutions-bengaluru-5-to-10-years-271125032910,Le Human Resources Solutions,5-10 Yrs,Not Disclosed,Bengaluru,"Time Series, Python, Machine Learning Algorithms, Data Modeling, R programming, SQL, Programming, Machine, Save",N/A,data-scientist,bangalore,2025-12-04 12:28:48,Naukri
Data Scientist / ML Ops Engineer,https://www.naukri.com/job-listings-data-scientist-ml-ops-engineer-netapp-bengaluru-5-to-8-years-201125035110,NetApp,5-8 Yrs,Not Disclosed,Bengaluru,"continuous integration, kubernetes, vertex, scikit-learn, ci/cd, scalability, docker, containerization, Save",N/A,data-scientist,bangalore,2025-12-04 12:28:48,Naukri
Data Scientist / Machine Learning,https://www.naukri.com/job-listings-data-scientist-machine-learning-infosys-limited-bengaluru-6-to-11-years-201125927484,Infosys,6-11 Yrs,Not Disclosed,Bengaluru,"data scientist, economics, data analytics, data science, mathematics, waterfall, marketing analytics, agile, Save",N/A,data-scientist,bangalore,2025-12-04 12:28:49,Naukri
Data Scientist (5-10 Years),https://www.naukri.com/job-listings-data-scientist-5-10-years-le-human-resources-solutions-bengaluru-5-to-10-years-040425021270,LE HR Solutions,5-10 Yrs,30-35 Lacs PA,Bengaluru,"Data Science, Natural Language Processing, Computer Vision, Python, Pytorch, Time Series Analysis, Time Series, Deep Learning, Save",N/A,data-scientist,bangalore,2025-12-04 12:28:49,Naukri
Data Scientist,https://www.naukri.com/job-listings-data-scientist-people-prime-worldwide-hyderabad-pune-bengaluru-4-to-9-years-271125027349,People Prime Worldwide,4-9 Yrs,10-15 Lacs PA,"Hyderabad, Pune, Bengaluru","SLM, Natural Language Processing, small language models, base language models, retriever framework, Process, Languages, Base, Save",N/A,data-scientist,bangalore,2025-12-04 12:28:49,Naukri
Data Scientist V,https://www.naukri.com/job-listings-data-scientist-v-infosys-hyderabad-pune-bengaluru-5-to-9-years-171125005243,Infosys,5-9 Yrs,Not Disclosed,"Hybrid - Hyderabad, Pune, Bengaluru","Python, Generative Ai, Machine Learning, Data, V, Machine, Artificial Intelligence, Save",N/A,data-scientist,bangalore,2025-12-04 12:28:49,Naukri
Data Scientist,https://www.naukri.com/job-listings-data-scientist-vak-consulting-llc-chennai-bengaluru-5-to-10-years-251125919110,Leading Client,5-10 Yrs,Not Disclosed,"Chennai, Bengaluru","Data Science, Azure, Snowflake, Data Modeling, Databricks, RAN, Data Bricks, Python, Save",N/A,data-scientist,bangalore,2025-12-04 12:28:50,Naukri
Data Scientist,https://www.naukri.com/job-listings-data-scientist-align-knowledge-centre-bengaluru-5-to-7-years-191125028816,TRAINZ,5-7 Yrs,Not Disclosed,Bengaluru,"MLOPS, Natural Language Processing, Machine Learning, Deep Learning, Python, Data Science, AZURE, Artificial Intelligence, Save",N/A,data-scientist,bangalore,2025-12-04 12:28:50,Naukri
Data Scientist,https://www.naukri.com/job-listings-data-scientist-venturesoft-bengaluru-5-to-10-years-011225503042,Venturesoft,5-10 Yrs,Not Disclosed,Bengaluru,"Computer science, Health insurance, Prototype, NoSQL, Machine learning, Agile, Natural language processing, Business intelligence, Save",N/A,data-scientist,bangalore,2025-12-04 12:28:50,Naukri
"Data Scientist-Snowflake, Python",https://www.naukri.com/job-listings-data-scientist-snowflake-python-photon-interactive-pvt-ltd-bengaluru-6-to-9-years-191125927517,Photon,6-9 Yrs,Not Disclosed,Bengaluru,"data scientist, s3, snowflake, python, data modeling, devops, aws, communication skills, Save",N/A,data-scientist,bangalore,2025-12-04 12:28:51,Naukri
"Data Scientist-Snowflake, Python - BLR",https://www.naukri.com/job-listings-data-scientist-snowflake-python-blr-photon-interactive-pvt-ltd-bengaluru-6-to-9-years-201125923051,Photon,6-9 Yrs,Not Disclosed,Bengaluru,"data scientist, s3, snowflake, python, data modeling, devops, aws, communication skills, Save",N/A,data-scientist,bangalore,2025-12-04 12:28:51,Naukri
Data Scientist,https://www.naukri.com/job-listings-data-scientist-great-learning-gurugram-bengaluru-4-to-9-years-241125002986,Great Learning,4-9 Yrs,Not Disclosed,"Gurugram, Bengaluru","python, presentation skills, artificial intelligence, sql, data science, natural language processing, huggingface, machine learning, Save",N/A,data-scientist,bangalore,2025-12-04 12:29:03,Naukri
Data Scientist,https://www.naukri.com/job-listings-data-scientist-uplers-bengaluru-2-to-5-years-191125010651,Uplers,2-5 Yrs,20-25 Lacs PA,Bengaluru,"PyTorch, Scikit-learn, Machine Learning, TensorFlow, NoSQL, Ml models, AWS, Python, Save",N/A,data-scientist,bangalore,2025-12-04 12:29:03,Naukri
Data Scientist,https://www.naukri.com/job-listings-data-scientist-soul-ai-bengaluru-2-to-4-years-251125909642,Soul Ai,2-4 Yrs,Not Disclosed,Remote,"data science, algorithms, python, natural language processing, scikit-learn, predictive, numpy, machine learning, Save",N/A,data-scientist,bangalore,2025-12-04 12:29:03,Naukri
Data Scientist (Freelancer),https://www.naukri.com/job-listings-data-scientist-freelancer-soul-ai-bengaluru-2-to-6-years-261125912697,Soul Ai,2-6 Yrs,Not Disclosed,Bengaluru,"statistical modeling, kubernetes, continuous integration, python, natural language processing, scikit-learn, ci/cd, numpy, Save",N/A,data-scientist,bangalore,2025-12-04 12:29:04,Naukri
Data Scientist,https://www.naukri.com/job-listings-data-scientist-neemtree-internet-pvt-ltd-bengaluru-2-to-3-years-261125502453,Neemtree Internet,2-3 Yrs,Not Disclosed,Bengaluru,"Data analysis, Claims, Analytical, Billing, Healthcare, Predictive modeling, Business intelligence, Operations, Save",N/A,data-scientist,bangalore,2025-12-04 12:29:04,Naukri
Data Scientist,https://www.naukri.com/job-listings-data-scientist-apptad-inc-hubli-mangaluru-mysuru-bengaluru-belgaum-3-to-6-years-251125507480,Apptad,3-6 Yrs,Not Disclosed,"Hubli, Mangaluru, Mysuru, Bengaluru, Belgaum","Data validation, Manager Quality Assurance, Data structures, data integrity, SDK, Business intelligence, Data mining, Analytics, Save",N/A,data-scientist,bangalore,2025-12-04 12:29:04,Naukri
Data Scientist,https://www.naukri.com/job-listings-data-scientist-incedo-technology-solutions-ltd-bengaluru-4-to-6-years-201125915793,Incedo,4-6 Yrs,Not Disclosed,Bengaluru,"data scientist, time series analysis, hive, python, data analysis, machine learning, sql, reinforcement learning, Save",N/A,data-scientist,bangalore,2025-12-04 12:29:04,Naukri
Data Scientist,https://www.naukri.com/job-listings-data-scientist-ikigai-labs-bengaluru-1-to-3-years-261125500383,Ikigai Labs,1-3 Yrs,Not Disclosed,Bengaluru,"Version control, Consulting, Reconciliation, Data processing, Data quality, Forecasting, Analytics, SQL, Save",N/A,data-scientist,bangalore,2025-12-04 12:29:05,Naukri
Data Scientist,https://www.naukri.com/job-listings-data-scientist-ti-steps-hyderabad-chennai-bengaluru-4-to-9-years-261125023380,ti Steps,4-9 Yrs,6-12 Lacs PA,"Hyderabad, Chennai, Bengaluru","Artificial Intelligence, Time Series Analysis, Statistical Modeling, Machine Learning, Statistics, Data Science, Predictive Modeling, Time Series, Save",N/A,data-scientist,bangalore,2025-12-04 12:29:05,Naukri
"Data Scientist - AI/ML, Snowflake, Tableau",https://www.naukri.com/job-listings-data-scientist-ai-ml-snowflake-tableau-cisco-systems-india-private-limited-bengaluru-4-to-9-years-261125912388,Cisco,4-9 Yrs,Not Disclosed,Hybrid - Bengaluru,"data scientist, snowflake, python, neural networks, ai, machine learning, learning and development, artificial intelligence, Save",N/A,data-scientist,bangalore,2025-12-04 12:29:05,Naukri
Data Scientist,https://www.naukri.com/job-listings-data-scientist-neostats-analytics-solutions-bengaluru-4-to-9-years-201125017543,Neostats Analytics Solutions,4-9 Yrs,Not Disclosed,Bengaluru,"Data Science, Data Wrangling, Data Analysis, Banking And Finance, SAS, Python, SQL, Science, Save",N/A,data-scientist,bangalore,2025-12-04 12:29:06,Naukri
Data Scientist,https://www.naukri.com/job-listings-data-scientist-neemtree-internet-pvt-ltd-bengaluru-2-to-4-years-261125502452,Neemtree Internet,2-4 Yrs,Not Disclosed,Bengaluru,"Stakeholder Engagement, SQL queries, Team management, Coding, Analytical, Machine learning, Business intelligence, Stakeholder management, Save",N/A,data-scientist,bangalore,2025-12-04 12:29:06,Naukri
Data Scientist SLM/LLM,https://www.naukri.com/job-listings-data-scientist-slm-llm-han-digital-solution-p-hubli-mangaluru-mysuru-bengaluru-belgaum-1-to-2-years-221125501368,Han Digital Solution,1-2 Yrs,Not Disclosed,"Hubli, Mangaluru, Mysuru, Bengaluru, Belgaum","python, data analysis, data analytics, natural language processing, predictive analytics, training, machine learning, sql, Save",N/A,data-scientist,bangalore,2025-12-04 12:29:06,Naukri
Data Scientist,https://www.naukri.com/job-listings-data-scientist-careerfit-ai-chennai-bengaluru-delhi-ncr-4-to-6-years-261125016767,CareerFit.ai,4-6 Yrs,Not Disclosed,"Chennai, Bengaluru, Delhi / NCR","Machine Learning, Python, SQL, Data Science, Machine, Data, Science, Save",N/A,data-scientist,bangalore,2025-12-04 12:29:07,Naukri
